,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
1069,1069,Maruti Swift Dzire VXI,337000,58835,Petrol,Manual,1st Owner,2013,1582 cc,5.0
1070,1070,Volkswagen Polo Diesel Comfortline 1.2L,258000,122571,Diesel,Manual,3rd Owner,2013,1399 cc,5.0
1071,1071,Hyundai Verna 1.6 SX,407000,116064,Diesel,Manual,2nd Owner,2013,5461 cc,5.0
1072,1072,Ford Classic 1.4 Duratorq Titanium,158000,128396,Diesel,Manual,1st Owner,2012,3996 cc,4.0
1073,1073,Mercedes-Benz G G63 AMG,15200000,47000,Petrol,Automatic,2nd Owner,2017,1199 cc,5.0
1074,1074,Porsche Panamera GTS,17500000,10000,Petrol,Automatic,1st Owner,2019,1950 cc,5.0
1075,1075,Chevrolet Beat LT,254999,37275,Petrol,Manual,1st Owner,2014,1950 cc,5.0
1076,1076,Mercedes-Benz E-Class Exclusive E 220 d BSIV,4400000,44000,Diesel,Automatic,1st Owner,2017,1086 cc,5.0
1077,1077,Mercedes-Benz E-Class Exclusive E 220 d BSIV,4350000,39000,Diesel,Automatic,1st Owner,2017,1991 cc,5.0
1078,1078,Hyundai Santro Xing XG,84637,97767,Petrol,Manual,5th Owner,2005,1198 cc,5.0
1079,1079,Mercedes-Benz GLC 200,5650000,32000,Petrol,Automatic,1st Owner,2020,1248 cc,5.0
1080,1080,Honda Amaze S i-VTEC,500000,53931,Petrol,Manual,1st Owner,2018,1199 cc,5.0
1081,1081,Fiat Avventura MULTIJET Active,347000,73818,Diesel,Manual,1st Owner,2014,2498 cc,6.0
1082,1082,Honda Jazz 1.2 V AT i VTEC,690000,27200,Petrol,Automatic,1st Owner,2017,1462 cc,5.0
1083,1083,Mahindra Thar CRDe,772000,46365,Diesel,Manual,1st Owner,2017,1461 cc,5.0
1084,1084,Maruti Ciaz Alpha BSIV,872000,82496,Petrol,Manual,1st Owner,2019,1248 cc,5.0
1085,1085,Renault Duster 110PS Diesel RxL AMT,651000,73656,Diesel,Automatic,1st Owner,2016,1493 cc,7.0
1086,1086,Maruti Ciaz ZDi SHVS,543000,92530,Diesel,Manual,1st Owner,2016,1368 cc,5.0
1087,1087,Mahindra TUV 300 mHAWK100 T8,658000,68364,Diesel,Manual,2nd Owner,2017,1197 cc,5.0
1088,1088,Jeep Compass 1.4 Sport,1261000,30224,Petrol,Manual,1st Owner,2018,1462 cc,5.0
1089,1089,Maruti Baleno 1.2 Alpha,585000,88658,Petrol,Manual,1st Owner,2017,2498 cc,6.0
1090,1090,Maruti Vitara Brezza ZXI,1053000,26396,Petrol,Manual,1st Owner,2020,998 cc,5.0
1091,1091,Mahindra Thar CRDe,746000,60020,Diesel,Manual,1st Owner,2017,1462 cc,5.0
1092,1092,Maruti Alto K10 2010-2014 VXI,268000,55107,Petrol,Manual,1st Owner,2014,796 cc,5.0
1093,1093,Maruti Ciaz Alpha AT,1243000,3925,Petrol,Automatic,1st Owner,2022,1197 cc,5.0
1094,1094,Maruti Alto 800 LXI,323000,21949,Petrol,Manual,1st Owner,2017,1995 cc,5.0
1095,1095,Maruti Swift Dzire VXI,500000,41899,Petrol,Manual,1st Owner,2016,2400 cc,5.0
1096,1096,BMW 5 Series 520d Luxury Line,4600000,43000,Diesel,Automatic,1st Owner,2019,1950 cc,5.0
1097,1097,Volvo XC60 D5 Inscription,6100000,20000,Diesel,Automatic,1st Owner,2021,1968 cc,5.0
1098,1098,Mercedes-Benz GLC 220d 4MATIC,5650000,24000,Diesel,Automatic,1st Owner,2020,2987 cc,5.0
1099,1099,Audi Q3 35 TDI Quattro Premium Plus,1750000,39356,Diesel,Automatic,1st Owner,2015,2143 cc,5.0
1100,1100,Mercedes-Benz S-Class S 350 CDI,7150000,18000,Diesel,Automatic,1st Owner,2017,998 cc,5.0
1101,1101,Mercedes-Benz C-Class 220 CDI AT,1375000,40000,Diesel,Automatic,1st Owner,2013,1248 cc,5.0
1102,1102,Maruti Alto K10 VXI,315000,30555,Petrol,Manual,1st Owner,2016,1197 cc,5.0
1103,1103,Maruti Ciaz VDi Plus SHVS,478000,119878,Diesel,Manual,1st Owner,2015,1248 cc,5.0
1104,1104,Hyundai i20 1.2 Magna Opt,243000,84557,Petrol,Manual,1st Owner,2011,1997 cc,7.0
1105,1105,Maruti Ciaz VDi Option SHVS,536000,96528,Diesel,Manual,1st Owner,2017,999 cc,5.0
1106,1106,Mahindra XUV500 W10 1.99 mHawk,1124000,44081,Diesel,Manual,1st Owner,2017,1248 cc,5.0
1107,1107,Renault Kiger RXT AMT,775000,6494,Petrol,Automatic,1st Owner,2021,998 cc,5.0
1108,1108,Maruti Swift VDI BSIV,340000,118631,Diesel,Manual,1st Owner,2014,1198 cc,5.0
1109,1109,Maruti Alto K10 VXI,351000,47133,Petrol,Manual,1st Owner,2018,1197 cc,5.0
1110,1110,Honda Amaze S i-VTEC,455999,94025,Petrol,Manual,1st Owner,2017,998 cc,5.0
1111,1111,Hyundai i20 Magna 1.2,501999,68841,Petrol,Manual,1st Owner,2016,1582 cc,5.0
1112,1112,Hyundai Venue SX Plus Turbo DCT BSIV,1046000,31952,Petrol,Automatic,1st Owner,2019,998 cc,5.0
1113,1113,Hyundai Creta 1.6 CRDi SX,1130000,66518,Diesel,Manual,2nd Owner,2019,1582 cc,5.0
1114,1114,Hyundai Venue SX Plus Turbo DCT BSIV,1053000,26684,Petrol,Automatic,2nd Owner,2019,1199 cc,5.0
1115,1115,Hyundai Creta 1.6 CRDi SX,790000,38280,Diesel,Manual,1st Owner,2015,1197 cc,5.0
1116,1116,Tata Tiago 1.2 Revotron XZ,377000,96392,Petrol,Manual,1st Owner,2017,2179 cc,7.0
1117,1117,Maruti Swift Dzire 1.2 ZXi BSIV,286000,92613,Petrol,Manual,1st Owner,2011,1498 cc,5.0
1118,1118,Mahindra Scorpio S7 120,1178000,40011,Diesel,Manual,1st Owner,2018,1396 cc,5.0
1119,1119,Honda City i DTEC VX,533000,98772,Diesel,Manual,2nd Owner,2015,1248 cc,5.0
1120,1120,Hyundai i20 Asta 1.4 CRDi,350000,38931,Diesel,Manual,1st Owner,2013,1396 cc,5.0
1121,1121,Maruti Swift LDI BSIV,426999,82392,Diesel,Manual,1st Owner,2017,2179 cc,7.0
1122,1122,Hyundai i20 1.4 Asta,572000,96805,Diesel,Manual,1st Owner,2017,998 cc,5.0
1123,1123,Mahindra Scorpio S5 BSIV,998000,68307,Diesel,Manual,1st Owner,2018,1197 cc,5.0
1124,1124,Maruti Wagon R LXI BS IV,375000,30404,Petrol,Manual,1st Owner,2016,1248 cc,5.0
1125,1125,Maruti Baleno 1.2 Alpha,630000,36438,Petrol,Manual,2nd Owner,2018,2179 cc,7.0
1126,1126,Maruti Swift VDI BSIV,376000,115206,Diesel,Manual,1st Owner,2015,1451 cc,5.0
1127,1127,Mahindra XUV500 W6 2WD,623000,104537,Diesel,Manual,1st Owner,2015,2755 cc,7.0
1128,1128,MG Hector Sharp DCT,1613000,29827,Petrol,Automatic,2nd Owner,2019,1968 cc,5.0
1129,1129,Toyota Innova Crysta 2.8 GX AT BSIV,1575000,55000,Diesel,Automatic,1st Owner,2017,3198 cc,7.0
1130,1130,Audi A6 35 TDI,2450000,68000,Diesel,Automatic,1st Owner,2016,2755 cc,7.0
1131,1131,Ford Endeavour 3.2 Titanium AT 4X4,2875000,80000,Diesel,Automatic,1st Owner,2018,814 cc,5.0
1132,1132,Toyota Innova Crysta 2.8 GX AT BSIV,1945000,55000,Diesel,Automatic,1st Owner,2019,1497 cc,5.0
1133,1133,Hyundai EON Era Plus,229999,67885,Petrol,Manual,1st Owner,2013,998 cc,5.0
1134,1134,Kia Seltos HTX IVT G,1650000,28000,Petrol,Automatic,1st Owner,2021,1197 cc,5.0
1135,1135,Hyundai EON 1.0 Era Plus,229999,48421,Petrol,Manual,1st Owner,2013,1582 cc,5.0
1136,1136,Maruti Swift Dzire VXI,425000,49000,Petrol,Manual,1st Owner,2014,1995 cc,5.0
1137,1137,Hyundai Verna 1.6 SX,450000,75000,Diesel,Manual,1st Owner,2013,1198 cc,5.0
1138,1138,BMW 5 Series 520d Sport Line,4050000,55000,Diesel,Automatic,2nd Owner,2018,1493 cc,5.0
1139,1139,Honda Amaze S Option i-VTEC,471000,6357,Petrol,Manual,1st Owner,2017,1199 cc,5.0
1140,1140,Hyundai Venue SX Opt Executive Diesel,1024000,24237,Diesel,Manual,1st Owner,2022,2755 cc,7.0
1141,1141,Honda Amaze E Petrol,589000,10282,Petrol,Manual,1st Owner,2020,1396 cc,5.0
1142,1142,Toyota Innova Crysta 2.8 ZX AT BSIV,1710000,111337,Diesel,Automatic,1st Owner,2018,1582 cc,5.0
1143,1143,Hyundai Venue SX Opt Diesel BSIV,982000,64104,Diesel,Manual,1st Owner,2019,1968 cc,5.0
1144,1144,Hyundai Verna 1.6 CRDi SX,560000,42234,Diesel,Manual,2nd Owner,2016,1197 cc,5.0
1145,1145,Audi Q5 30 TDI quattro Premium,1475000,80000,Diesel,Automatic,3rd Owner,2015,1197 cc,5.0
1146,1146,Maruti Ignis Sigma,501999,2294,Petrol,Manual,1st Owner,2022,1396 cc,5.0
1147,1147,Maruti Baleno Delta,631000,38736,Petrol,Manual,1st Owner,2020,998 cc,5.0
1148,1148,Hyundai i20 Asta 1.4 CRDi,381000,130432,Diesel,Manual,1st Owner,2014,2694 cc,7.0
1149,1149,Hyundai Venue SX Opt iMT,1150000,10000,Petrol,Manual,1st Owner,2021,2967 cc,5.0
1150,1150,Toyota Fortuner 2.7 2WD AT,3100000,44000,Petrol,Automatic,2nd Owner,2019,1086 cc,5.0
1151,1151,Audi Q5 3.0 TDI Quattro,994999,68000,Diesel,Automatic,3rd Owner,2011,2967 cc,5.0
1152,1152,Hyundai i10 Magna 1.1L,225000,38000,Petrol,Manual,1st Owner,2011,1197 cc,5.0
1153,1153,Audi Q5 3.0 TDI Quattro Technology,2100000,35000,Diesel,Automatic,1st Owner,2015,2179 cc,7.0
1154,1154,Maruti Swift Dzire VXI 1.2 BS IV,650000,65000,Petrol,Manual,1st Owner,2019,1582 cc,5.0
1155,1155,Mahindra Scorpio S5,1585000,12001,Diesel,Manual,1st Owner,2022,2967 cc,7.0
1156,1156,Hyundai Creta 1.6 SX Automatic Diesel,1425000,36000,Diesel,Automatic,2nd Owner,2020,1969 cc,5.0
1157,1157,Audi Q7 45 TDI Quattro Premium Plus,1875000,43000,Diesel,Automatic,2nd Owner,2014,1968 cc,5.0
1158,1158,Volvo XC60 Inscription D5,6000000,7500,Diesel,Automatic,1st Owner,2020,1798 cc,5.0
1159,1159,Audi Q3 2.0 TDI Quattro Premium Plus,1300000,56500,Diesel,Automatic,1st Owner,2014,1582 cc,5.0
1160,1160,Audi A6 35 TFSI Matrix,3675000,30000,Petrol,Automatic,1st Owner,2018,1950 cc,5.0
1161,1161,Hyundai Verna CRDi 1.6 AT SX Plus,1000000,63500,Diesel,Automatic,1st Owner,2017,1995 cc,5.0
1162,1162,Mercedes-Benz C-Class Progressive C 220d,4100000,26500,Diesel,Automatic,1st Owner,2019,2179 cc,7.0
1163,1163,BMW X1 xDrive 20d xLine,2850000,38500,Diesel,Automatic,1st Owner,2018,1498 cc,5.0
1164,1164,Mahindra XUV500 R W10 FWD,890000,65000,Diesel,Manual,1st Owner,2015,1493 cc,5.0
1165,1165,Honda Amaze VX CVT Diesel,925000,44500,Diesel,Automatic,1st Owner,2019,2993 cc,5.0
1166,1166,Hyundai i20 Sportz Diesel,975000,15500,Diesel,Manual,1st Owner,2022,1991 cc,5.0
1167,1167,BMW X5 xDrive 30d xLine,10000000,20500,Diesel,Automatic,1st Owner,2022,1995 cc,5.0
1168,1168,Mercedes-Benz E-Class Expression E 200 BSIV,4400000,65000,Petrol,Automatic,1st Owner,2018,2143 cc,5.0
1169,1169,BMW 3 Series 320d GT Luxury Line,1850000,64593,Diesel,Automatic,3rd Owner,2014,2755 cc,7.0
1170,1170,Mercedes-Benz E-Class E250 CDI Avantgarde,2200000,63203,Diesel,Automatic,2nd Owner,2015,1995 cc,4.0
1171,1171,Toyota Fortuner 2.8 2WD AT,2900000,60500,Diesel,Automatic,1st Owner,2017,1248 cc,7.0
1172,1172,BMW 6 Series GT 620d Luxury Line 2019-2021,6050000,50000,Diesel,Automatic,1st Owner,2020,796 cc,5.0
1173,1173,Maruti Ertiga ZDI,600000,43000,Diesel,Manual,2nd Owner,2014,2987 cc,7.0
1174,1174,Maruti Alto 800 LXI,307000,31458,Petrol,Manual,1st Owner,2021,1582 cc,5.0
1175,1175,Mercedes-Benz GLS 350d 4MATIC,5200000,70000,Diesel,Automatic,2nd Owner,2016,998 cc,5.0
1176,1176,Hyundai Elantra CRDi S,525000,70372,Diesel,Manual,1st Owner,2013,624 cc,4.0
1177,1177,Maruti Wagon R LXI CNG,190000,129325,Cng,Manual,1st Owner,2012,1991 cc,5.0
1178,1178,Tata Nano Twist XT,85671,59290,Petrol,Manual,4th Owner,2015,2993 cc,5.0
1179,1179,Mercedes-Benz GLC 200,6100000,15000,Petrol,Automatic,1st Owner,2021,1968 cc,5.0
1180,1180,BMW X6 xDrive 40d M Sport,3790000,75000,Diesel,Automatic,2nd Owner,2015,2143 cc,5.0
1181,1181,Audi Q5 2.0 TDI Premium Plus,1600000,94002,Diesel,Automatic,2nd Owner,2014,2494 cc,5.0
1182,1182,Mercedes-Benz C-Class C 220 CDI Avantgarde,1190000,90004,Diesel,Automatic,3rd Owner,2014,2993 cc,5.0
1183,1183,Toyota Camry 2.5 Hybrid,2350000,47000,Petrol,Automatic,1st Owner,2017,1498 cc,5.0
1184,1184,BMW X5 xDrive 30d M Sport,2900000,83005,Diesel,Automatic,2nd Owner,2014,1595 cc,5.0
1185,1185,Ford Ecosport 1.5 Diesel Titanium,475000,62500,Diesel,Manual,1st Owner,2015,2143 cc,5.0
1186,1186,Mercedes-Benz B Class B180 Sports,1290000,67000,Petrol,Automatic,2nd Owner,2013,1197 cc,5.0
1187,1187,Mercedes-Benz GLE 250d,3650000,64000,Diesel,Automatic,1st Owner,2016,2967 cc,4.0
1188,1188,Maruti Swift ZXI BSIV,441000,39889,Petrol,Manual,2nd Owner,2017,1997 cc,5.0
1189,1189,Audi A8 L 50 TDI Quattro Premium Plus,4200000,81250,Diesel,Automatic,1st Owner,2015,1498 cc,5.0
1190,1190,Jaguar F-Pace 2.0 R-Dynamic S Diesel,7400000,9900,Diesel,Automatic,1st Owner,2021,1498 cc,5.0
1191,1191,Ford Ecosport 1.5 Diesel Titanium Plus,525000,43000,Diesel,Manual,1st Owner,2016,1998 cc,5.0
1192,1192,MG Astor Sharp CVT,1725000,2400,Petrol,Automatic,1st Owner,2022,2993 cc,4.0
1193,1193,BMW X4 xDrive30i M Sport Silver Shadow Edition,7450000,7600,Petrol,Automatic,1st Owner,2022,1798 cc,5.0
1194,1194,Jaguar XJ 3.0L LWB Ultimate,2290000,79004,Diesel,Automatic,2nd Owner,2012,2143 cc,5.0
1195,1195,Toyota Corolla Altis VL AT,875000,99300,Petrol,Automatic,2nd Owner,2015,2987 cc,5.0
1196,1196,Mercedes-Benz M-Class ML 250 CDI,2190000,80000,Diesel,Automatic,2nd Owner,2014,4367 cc,5.0
1197,1197,Mercedes-Benz S-Class S 350 CDI,5100000,40000,Diesel,Automatic,1st Owner,2015,1968 cc,5.0
1198,1198,Land Rover Range Rover Vogue SE 4.4 SDV8,3525000,87002,Diesel,Automatic,2nd Owner,2013,1968 cc,5.0
1199,1199,Audi Q5 2.0 TDI Premium Plus,1425000,94002,Diesel,Automatic,2nd Owner,2013,2487 cc,5.0
1200,1200,Audi A6 2.0 TDI Premium Plus,1425000,82005,Diesel,Automatic,2nd Owner,2013,4367 cc,5.0
1201,1201,Toyota Camry Hybrid 2.5,4090000,20000,Petrol,Automatic,1st Owner,2019,1998 cc,5.0
1202,1202,Land Rover Range Rover Vogue SE 4.4 SDV8,3975000,95004,Diesel,Automatic,1st Owner,2013,1498 cc,5.0
1203,1203,BMW X1 sDrive20i xLine,2810000,68753,Petrol,Automatic,2nd Owner,2019,1956 cc,5.0
1204,1204,Ford Ecosport 1.5 DV5 MT Titanium,475000,62500,Diesel,Manual,1st Owner,2015,1582 cc,5.0
1205,1205,Jeep Compass 2.0 Sport Plus BSIV,1575000,62000,Diesel,Manual,1st Owner,2019,1498 cc,5.0
1206,1206,Hyundai Creta 1.6 CRDi AT S Plus,894999,85000,Diesel,Automatic,1st Owner,2017,1248 cc,5.0
1207,1207,Honda WR-V i-DTEC VX,699000,58000,Diesel,Manual,1st Owner,2017,2143 cc,5.0
1208,1208,Maruti Baleno 1.3 Zeta,620000,55500,Diesel,Manual,1st Owner,2018,1248 cc,5.0
1209,1209,Mercedes-Benz GLE 250d,4400000,49000,Diesel,Automatic,1st Owner,2017,1956 cc,5.0
1210,1210,Maruti Baleno 1.3 Zeta,625000,54000,Diesel,Manual,1st Owner,2018,1956 cc,5.0
1211,1211,Tata Harrier XM,1250000,32500,Diesel,Manual,1st Owner,2019,1950 cc,5.0
1212,1212,Tata Harrier XM,1260000,33500,Diesel,Manual,1st Owner,2019,0 cc,5.0
1213,1213,Mercedes-Benz E-Class Expression E 220 d BSIV,5800000,17000,Diesel,Automatic,1st Owner,2020,1950 cc,5.0
1214,1214,MG ZS EV Exclusive,2110000,38000,Electric,Automatic,1st Owner,2020,1950 cc,5.0
1215,1215,Mercedes-Benz C-Class Progressive C 200,3650000,16500,Petrol,Automatic,1st Owner,2018,1998 cc,5.0
1216,1216,Mercedes-Benz E-Class Exclusive E 220d,7625000,2000,Diesel,Automatic,1st Owner,2022,1950 cc,5.0
1217,1217,Mini Cooper D,1889999,29000,Diesel,Automatic,2nd Owner,2014,1197 cc,5.0
1218,1218,Mercedes-Benz C-Class Progressive C 220d,3900000,24000,Diesel,Automatic,2nd Owner,2020,1995 cc,5.0
1219,1219,Maruti Swift LXI,483000,37229,Petrol,Manual,1st Owner,2020,2179 cc,7.0
1220,1220,BMW X3 xDrive 20d Luxury Line,6000000,19000,Diesel,Automatic,1st Owner,2021,1968 cc,5.0
1221,1221,Mahindra XUV500 W6 2WD,430999,90928,Diesel,Manual,1st Owner,2013,1373 cc,7.0
1222,1222,Audi A3 35 TDI Premium Plus,2580000,39000,Diesel,Automatic,1st Owner,2020,1950 cc,5.0
1223,1223,Maruti Ertiga VXI CNG,725000,44000,Cng,Manual,1st Owner,2016,1399 cc,5.0
1224,1224,Mercedes-Benz C-Class Progressive C 200,4990000,12000,Petrol,Automatic,1st Owner,2021,1497 cc,5.0
1225,1225,Ford Figo Diesel Titanium,193000,86483,Diesel,Manual,3rd Owner,2014,1598 cc,5.0
1226,1226,Honda City Edge Edition SV,900000,20000,Petrol,Manual,1st Owner,2019,1950 cc,5.0
1227,1227,Renault Duster Petrol RxL,575000,49000,Petrol,Manual,2nd Owner,2017,2755 cc,7.0
1228,1228,Mercedes-Benz C-Class Progressive C 200,4790000,12000,Petrol,Automatic,1st Owner,2021,1197 cc,5.0
1229,1229,Toyota Innova Crysta 2.8 GX AT BSIV,1875000,26000,Diesel,Automatic,1st Owner,2018,1248 cc,5.0
1230,1230,Toyota Glanza G,606000,40252,Petrol,Manual,1st Owner,2020,1997 cc,5.0
1231,1231,Maruti Swift VDI BSIV,323000,97947,Diesel,Manual,2nd Owner,2014,1582 cc,5.0
1232,1232,Land Rover Range Rover Velar R-Dynamic S Petrol MY21,8500000,38000,Petrol,Automatic,1st Owner,2020,1197 cc,5.0
1233,1233,Hyundai Creta 1.6 CRDi AT SX Plus,716000,150715,Diesel,Automatic,1st Owner,2015,1968 cc,5.0
1234,1234,Hyundai i10 Sportz,158000,102820,Petrol,Manual,1st Owner,2010,1996 cc,7.0
1235,1235,Skoda New Laura Ambiente 2.0 TDI CR AT,252999,109403,Diesel,Automatic,3rd Owner,2012,1462 cc,7.0
1236,1236,MG Gloster Savvy 7-Str,3965000,11000,Diesel,Automatic,2nd Owner,2021,1197 cc,5.0
1237,1237,Maruti Ertiga VXI AT,858000,37377,Petrol,Automatic,1st Owner,2019,1461 cc,5.0
1238,1238,Maruti Swift Dzire VXI,367000,84728,Petrol,Manual,2nd Owner,2015,1969 cc,5.0
1239,1239,Renault Duster 85PS Diesel RxE,324000,53548,Diesel,Manual,2nd Owner,2013,1968 cc,5.0
1240,1240,Volvo S90 D4 Inscription BSIV,4475000,20000,Diesel,Automatic,1st Owner,2018,1197 cc,5.0
1241,1241,Audi A6 2.0 TDI,1619000,29397,Diesel,Automatic,1st Owner,2014,1997 cc,7.0
1242,1242,Hyundai Grand i10 Asta,405999,30346,Petrol,Manual,1st Owner,2016,1248 cc,5.0
1243,1243,Mahindra XUV500 W10 1.99 mHawk,1063000,42119,Diesel,Manual,1st Owner,2017,1248 cc,5.0
1244,1244,Maruti Swift Dzire VDI,327000,120450,Diesel,Manual,2nd Owner,2014,1451 cc,5.0
1245,1245,Maruti Swift LDI BSIV,267000,148393,Diesel,Manual,3rd Owner,2014,2993 cc,5.0
1246,1246,MG Hector Hybrid Sharp MT,1339000,21549,Petrol,Manual,1st Owner,2020,1248 cc,5.0
1247,1247,BMW X5 xDrive 30d,2975000,85000,Diesel,Automatic,2nd Owner,2015,1799 cc,5.0
1248,1248,Maruti Vitara Brezza VDi Option,590000,90468,Diesel,Manual,1st Owner,2016,1497 cc,5.0
1249,1249,Honda Civic ZX BSIV,1556000,20900,Petrol,Automatic,1st Owner,2019,1950 cc,5.0
1250,1250,Hyundai Creta SX,1387000,19234,Petrol,Manual,1st Owner,2021,1497 cc,5.0
1251,1251,Mercedes-Benz GLC Coupe 300d 4MATIC,7150000,24900,Diesel,Automatic,1st Owner,2021,1493 cc,5.0
1252,1252,Tata Nexon 1.5 Revotorq XZA Plus DualTone,875000,73269,Diesel,Automatic,1st Owner,2018,1353 cc,5.0
1253,1253,Kia Seltos HTX Plus D,1525000,48101,Diesel,Manual,1st Owner,2020,1997 cc,5.0
1254,1254,Kia Seltos GTX Plus,1495000,24001,Petrol,Manual,1st Owner,2020,1999 cc,7.0
1255,1255,Jaguar XF 2.0 Petrol Prestige,4700000,7500,Petrol,Automatic,1st Owner,2020,1956 cc,5.0
1256,1256,Hyundai Alcazar Platinum 7-Seater,1948999,9701,Petrol,Manual,1st Owner,2022,999 cc,5.0
1257,1257,Tata Harrier XZA AT,1989999,27133,Diesel,Automatic,1st Owner,2021,4461 cc,7.0
1258,1258,Renault KWID Climber 1.0 AMT Opt,525000,18270,Petrol,Automatic,1st Owner,2022,1373 cc,5.0
1259,1259,Toyota Land Cruiser VX,15800000,56000,Diesel,Automatic,1st Owner,2018,1197 cc,5.0
1260,1260,Maruti Ciaz VXi,550000,50001,Petrol,Manual,1st Owner,2015,1197 cc,5.0
1261,1261,Maruti Swift VXI 2018,560000,56681,Petrol,Manual,1st Owner,2018,1197 cc,5.0
1262,1262,Maruti Baleno Alpha,980000,2755,Petrol,Manual,1st Owner,2022,2179 cc,7.0
1263,1263,Maruti Baleno 1.2 Alpha,650000,46201,Petrol,Manual,1st Owner,2017,1197 cc,5.0
1264,1264,Mahindra XUV500 W10 2WD,950000,85001,Diesel,Manual,1st Owner,2016,1993 cc,5.0
1265,1265,Hyundai Grand i10 AT Asta,465000,64836,Petrol,Automatic,1st Owner,2015,1197 cc,5.0
1266,1266,Mercedes-Benz C-Class C 220d,6200000,4000,Diesel,Automatic,1st Owner,2022,1353 cc,5.0
1267,1267,Hyundai Grand i10 Nios AMT Sportz,690000,24057,Petrol,Automatic,1st Owner,2020,1956 cc,7.0
1268,1268,Hyundai Creta SX Turbo Dualtone,1695000,49559,Petrol,Automatic,1st Owner,2020,1497 cc,5.0
1269,1269,Tata New Safari XZA Plus AT,2350000,10289,Diesel,Automatic,1st Owner,2022,1956 cc,5.0
1270,1270,Honda City i VTEC CVT VX,775000,64000,Petrol,Automatic,1st Owner,2016,1451 cc,5.0
1271,1271,MG Hector Smart Diesel MT BSIV,1450000,54001,Diesel,Manual,2nd Owner,2019,1798 cc,5.0
1272,1272,MG Hector Sharp DCT,1825000,27779,Petrol,Automatic,1st Owner,2021,1396 cc,5.0
1273,1273,Skoda Octavia 1.8 TSI AT Style Plus,1349000,70000,Petrol,Automatic,1st Owner,2017,2499 cc,5.0
1274,1274,Hyundai Creta 1.4 CRDi S,835000,70000,Diesel,Manual,1st Owner,2017,1498 cc,5.0
1275,1275,Lexus NX 300h Luxury,4800000,49000,Petrol,Automatic,1st Owner,2019,2925 cc,5.0
1276,1276,Volkswagen Polo 1.5 TDI Trendline,409999,115000,Diesel,Manual,1st Owner,2016,1462 cc,6.0
1277,1277,Mercedes-Benz S-Class S 350 d,4775000,13000,Diesel,Automatic,2nd Owner,2014,1353 cc,5.0
1278,1278,Maruti XL6 Alpha AT,1200000,35000,Petrol,Automatic,1st Owner,2021,1798 cc,5.0
1279,1279,Kia Seltos GTX Plus DCT,1895000,3900,Petrol,Automatic,2nd Owner,2021,2925 cc,7.0
1280,1280,Toyota Corolla Altis G AT,894999,63000,Petrol,Automatic,1st Owner,2014,1968 cc,5.0
1281,1281,Mercedes-Benz GLS 400d 4MATIC,11700000,15000,Diesel,Automatic,2nd Owner,2020,2143 cc,5.0
1282,1282,Audi A4 2.0 TDI,1149000,60000,Diesel,Automatic,1st Owner,2014,1998 cc,5.0
1283,1283,Mercedes-Benz C-Class C 220 CDI Avantgarde,1245000,23000,Diesel,Automatic,1st Owner,2013,2993 cc,5.0
1284,1284,BMW 5 Series 530i M Sport,6600000,6000,Petrol,Automatic,1st Owner,2022,1968 cc,5.0
1285,1285,BMW X5 xDrive 30d xLine,8300000,25000,Diesel,Automatic,1st Owner,2020,1950 cc,5.0
1286,1286,Audi Q3 2.0 TDI Quattro Premium Plus,1250000,64000,Diesel,Automatic,2nd Owner,2014,1461 cc,5.0
1287,1287,Mercedes-Benz C-Class Progressive C 200,3600000,17000,Petrol,Automatic,1st Owner,2018,2184 cc,4.0
1288,1288,Renault Duster 110PS Diesel RxS AMT,695000,40000,Diesel,Automatic,2nd Owner,2016,1198 cc,5.0
1289,1289,Mahindra Thar LX 4-Str Convert Top Diesel AT,1875000,30000,Diesel,Automatic,1st Owner,2020,1451 cc,5.0
1290,1290,Honda Brio S MT,260000,79000,Petrol,Manual,1st Owner,2012,1199 cc,5.0
1291,1291,MG Hector Sharp DCT,1700000,26000,Petrol,Automatic,1st Owner,2020,2967 cc,7.0
1292,1292,Honda Amaze S Petrol,640000,25102,Petrol,Manual,1st Owner,2019,1198 cc,5.0
1293,1293,Audi Q7 45 TDI Quattro Technology,4600000,65000,Diesel,Automatic,1st Owner,2017,1197 cc,5.0
1294,1294,Volkswagen Polo Petrol Comfortline 1.2L,390000,35000,Petrol,Manual,1st Owner,2014,1991 cc,5.0
1295,1295,Hyundai Grand i10 Magna,340000,33000,Petrol,Manual,2nd Owner,2014,2987 cc,7.0
1296,1296,Mercedes-Benz GLC 300 4MATIC Sport,4810000,29000,Petrol,Automatic,1st Owner,2019,1998 cc,5.0
1297,1297,Mercedes-Benz GLS 350d Grand Edition,5950000,45000,Diesel,Automatic,2nd Owner,2016,2499 cc,5.0
1298,1298,BMW X3 xDrive 30i Luxury Line,4500000,25500,Petrol,Automatic,1st Owner,2018,2755 cc,7.0
1299,1299,Lexus NX 300h Luxury,4825000,48000,Petrol,Automatic,1st Owner,2019,1995 cc,5.0
1300,1300,Toyota Fortuner 2.8 4WD MT BSIV,2445000,100000,Diesel,Manual,1st Owner,2017,1498 cc,5.0
1301,1301,BMW 5 Series 520d Luxury Line,4800000,29000,Diesel,Automatic,1st Owner,2019,1198 cc,5.0
